Customer_ID,Customer_Segment,Region,Plan_Type,Payment_Method,Subscription_Start_Date,Monthly_Fee,Number_of_Transactions,Average_Transaction_Value,Credit_Score,Customer_Support_Tickets,Satisfaction_Score,Total_Revenue,Is_Churned,Column1,Churn_Date,Churn_Reason,Account_Tenure_Months,Login_Frequency,Feature_Usage_Score,Outstanding_Balance,Revenue_Growth_Rate,Avg_Rev_Per_Month,Customer_Lifetime_Value
CUST2841,Corporate,Port Harcourt,Basic,Cash,6/1/2023,30000,120,46170.88,846,4,2.7,5540505.6,0,Not_Churned,,None,28.4,Monthly,48,0,0.38,195088.23,6670525.01
CUST2842,Enterprise,Enugu,Basic,Wallet,6/14/2023,5000,186,61814.74,712,7,4,11497541.64,1,Is_Churned,9/30/2021,Inactive,28,Monthly,90,10000,0.28,410626.49,15218315.66
CUST2843,SME,Abuja,Basic,Wallet,6/29/2023,5000,126,62504.76,594,0,2.1,7875599.76,0,Not_Churned,,None,27.5,Daily,87,0,0.04,286385.45,10042196.86
CUST2844,Corporate,Port Harcourt,Standard,Transfer,12/27/2021,5000,82,77498.83,464,1,4.5,6354904.06,0,Not_Churned,,None,45.8,Daily,55,50000,0.09,138753.36,7871811.81
CUST2845,SME,Kano,Standard,Transfer,6/6/2021,10000,33,55890.1,720,6,2.5,1844373.3,0,Not_Churned,,None,52.6,Monthly,88,50000,0.36,35064.13,1961967.16
CUST2846,Enterprise,Port Harcourt,Premium,Wallet,7/4/2024,10000,97,19434.04,502,7,4.1,1885101.88,0,Not_Churned,,None,15.1,Weekly,57,5000,0.2,124841.18,2989280.57
CUST2847,Enterprise,Enugu,Premium,Wallet,7/14/2020,20000,77,87246.22,676,2,2.7,6717958.94,0,Not_Churned,,None,63.5,Daily,49,50000,0.29,105794.63,7489962.44
CUST2848,Retail,Lagos,Basic,Wallet,7/13/2021,30000,104,37878.81,557,7,,3939396.24,0,Not_Churned,,None,51.3,Daily,60,0,-0.13,76791.35,4276418.62
CUST2849,Corporate,Port Harcourt,Premium,Wallet,1/30/2021,30000,180,97416.77,623,0,3.4,17535018.6,0,Not_Churned,,None,56.8,Weekly,90,10000,-0.08,308715.12,20526242.09
CUST2850,SME,Kano,Premium,Wallet,3/9/2024,10000,78,20607.41,688,8,2.5,1607377.98,0,Not_Churned,,None,19,Monthly,93,10000,0.01,84598.84,2174339.23
CUST2851,Retail,Abuja,Basic,Cash,6/8/2021,20000,188,96242.61,831,1,4.2,18093610.68,0,Not_Churned,,None,52.5,Monthly,54,0,-0.09,344640.2,20776371.54
CUST2852,Corporate,Ibadan,Basic,Transfer,9/15/2022,5000,99,18191.06,677,1,2.7,1800914.94,0,Not_Churned,,None,37,Weekly,54,5000,0.34,48673.38,2370656.18
CUST2853,Retail,Lagos,Premium,Cash,9/3/2023,10000,21,30793.25,581,3,3,646658.25,0,Not_Churned,,None,25.3,Daily,50,10000,-0.07,25559.61,835187.62
CUST2854,Enterprise,Abuja,Standard,Cash,9/14/2020,30000,141,14192.19,765,9,3.7,2001098.79,0,Not_Churned,,None,61.4,Weekly,79,0,0.13,32591.19,2340384.95
CUST2855,Corporate,Port Harcourt,Premium,Card,9/8/2024,30000,101,73460.18,403,2,,7419478.18,0,Not_Churned,,None,12.9,Daily,93,0,-0.15,575153.35,13128564.08
CUST2856,Retail,Enugu,Premium,Cash,6/18/2021,30000,166,86526.89,614,3,3.1,14363463.74,0,Not_Churned,,None,52.2,Monthly,87,50000,-0.11,275162.14,16830234.87
CUST2857,Retail,Enugu,Standard,Wallet,8/2/2024,5000,177,49066.4,838,5,4.4,8684752.8,0,Not_Churned,,None,14.1,Daily,81,50000,-0.05,615939.91,15504013.98
CUST2858,SME,Kano,Standard,Wallet,7/20/2022,30000,13,93566.99,,6,2.5,1216370.87,1,Is_Churned,10/19/2021,Poor Service,38.9,Daily,80,,0.39,31269.17,1380984.6
CUST2859,Retail,Enugu,Basic,Card,12/1/2022,5000,139,63126.92,616,4,2.2,8774641.88,0,Not_Churned,,None,34.5,Daily,86,5000,0.28,254337.45,11416430.13
CUST2860,Corporate,Lagos,Basic,Card,8/28/2020,5000,148,66700.64,795,1,3,9871694.72,0,Not_Churned,,None,62,Daily,93,5000,0.2,159220.88,10890722.11
CUST2861,Corporate,Enugu,Premium,Card,2/1/2020,5000,23,86087.73,608,2,3.3,1980017.79,0,Not_Churned,,None,68.9,Daily,76,0,0.35,28737.56,2276371.62
CUST2862,SME,Kano,Standard,Card,7/20/2022,10000,138,36712.02,473,9,3.6,5066258.76,0,Not_Churned,,None,38.9,Monthly,59,0,0.37,130238.01,6035763.12
CUST2863,Corporate,Ibadan,Basic,Card,11/12/2020,5000,118,41883.91,626,2,3.1,4942301.38,1,Is_Churned,6/28/2020,Inactive,59.4,Weekly,73,50000,0.07,83203.73,5834194.23
CUST2864,Enterprise,Port Harcourt,Premium,Cash,1/8/2020,20000,143,91535.67,,4,4.4,13089600.81,1,Is_Churned,1/31/2023,None,69.7,Monthly,61,10000,0,187799.15,15165455.91
CUST2865,Corporate,Port Harcourt,Standard,Card,4/16/2023,30000,129,91086.71,835,4,2.1,11750185.59,0,Not_Churned,,None,29.9,Daily,87,5000,-0.01,392982.8,15042907.99
CUST2866,Corporate,Enugu,Premium,Cash,9/16/2020,10000,65,97883.45,492,3,3.3,6362424.25,0,Not_Churned,,None,61.3,Weekly,57,20000,-0.18,103791.59,7147985.92
CUST2867,Retail,Abuja,Basic,Transfer,1/31/2024,30000,46,91165.45,464,7,3.1,4193610.7,0,Not_Churned,,None,20.3,Daily,55,5000,-0.03,206581.81,6269659.04
CUST2868,Retail,Port Harcourt,Basic,Card,3/18/2024,5000,17,21463.48,720,5,3.9,364879.16,0,Not_Churned,,None,18.7,Monthly,44,50000,0.01,19512.25,470301.34
CUST2869,Corporate,Ibadan,Standard,Card,9/23/2024,10000,144,84135.19,409,5,4.9,12115467.36,1,Is_Churned,11/2/2022,None,12.4,Monthly,40,0,-0.18,977053.82,15181597.22
CUST2870,SME,Enugu,Premium,Cash,2/8/2023,20000,89,46885.46,801,0,3.5,4172805.94,0,Not_Churned,,None,32.2,Daily,58,50000,0.33,129590.25,5036376.2
CUST2871,Retail,Kano,Standard,Transfer,7/6/2021,5000,24,99172.12,702,5,5,2380130.88,0,Not_Churned,,None,51.6,Daily,49,50000,0.31,46126.57,2729307.63
CUST2872,SME,Ibadan,Basic,Cash,3/11/2024,30000,54,52505.29,721,2,2.9,2835285.66,0,Not_Churned,,None,18.9,Weekly,60,50000,-0.05,150015.11,3686676
CUST2873,Corporate,Enugu,Basic,Cash,8/5/2024,20000,168,59845.25,704,5,2.1,10054002,0,Not_Churned,,None,14,Weekly,52,20000,0.28,718143,14686208.87
CUST2874,Corporate,Ibadan,Premium,Card,8/31/2023,5000,96,57679.74,677,9,2.5,5537255.04,0,Not_Churned,,None,25.4,Daily,94,20000,0.28,218002.17,6452324.48
CUST2875,Enterprise,Port Harcourt,Premium,Wallet,1/19/2024,20000,92,38956.33,485,5,3.2,3583982.36,1,Is_Churned,5/27/2025,Switched to Competitor,20.7,Weekly,63,5000,0,173139.24,4535487.86
CUST2876,Retail,Kano,Premium,Wallet,7/28/2020,5000,73,16751.99,425,1,2.9,1222895.27,0,Not_Churned,,None,63,Daily,62,0,0.22,19411.04,1323073.14
CUST2877,Corporate,Enugu,Standard,Cash,2/10/2022,10000,41,90608.61,617,0,2.3,3714953.01,1,Is_Churned,7/22/2022,High Fees,44.3,Daily,62,50000,-0.03,83858.98,4193693.81
CUST2878,Enterprise,Lagos,Premium,Card,4/3/2022,5000,144,82240.82,792,2,3.3,11842678.08,0,Not_Churned,,None,42.5,Daily,50,10000,-0.16,278651.25,13428618.09
CUST2879,Retail,Kano,Premium,Transfer,12/14/2022,10000,103,22557.41,,4,3,2323413.23,0,Not_Churned,,None,34,Monthly,86,5000,0.1,68335.68,2872197.51
CUST2880,Corporate,Lagos,Basic,Wallet,9/28/2020,5000,129,79909.14,494,3,2.4,10308279.06,0,Not_Churned,,None,60.9,Daily,41,5000,0.06,169265.67,11197833.44
CUST2881,Corporate,Ibadan,Basic,Transfer,10/13/2021,5000,172,66326.2,643,6,2.9,11408106.4,0,Not_Churned,,None,48.3,Daily,45,50000,-0.12,236192.68,14116917.95
CUST2882,Retail,Abuja,Premium,Wallet,6/3/2022,30000,58,46822.94,846,3,4.7,2715730.52,1,Is_Churned,12/1/2023,Switched to Competitor,40.5,Daily,92,5000,0.09,67055.07,3225447.67
CUST2883,Retail,Kano,Premium,Card,8/29/2024,20000,134,32861.9,506,7,2.9,4403494.6,0,Not_Churned,,None,13.2,Weekly,50,50000,0.37,333598.08,5791494.21
CUST2884,Retail,Ibadan,Basic,Cash,4/21/2022,20000,182,87375.59,789,6,4.1,15902357.38,0,Not_Churned,,None,41.9,Daily,54,5000,0.24,379531.2,17996024.61
CUST2885,Corporate,Lagos,Premium,Transfer,9/26/2022,20000,45,73016.94,647,9,3.8,3285762.3,0,Not_Churned,,None,36.7,Monthly,48,0,0.24,89530.31,4142372.04
CUST2886,Corporate,Port Harcourt,Standard,Transfer,7/17/2024,5000,49,59296.59,413,8,3.3,2905532.91,0,Not_Churned,,None,14.7,Monthly,51,5000,0.25,197655.3,3522796.84
CUST2887,Enterprise,Port Harcourt,Standard,Cash,8/5/2023,5000,107,64861.17,560,0,2.7,6940145.19,1,Is_Churned,5/21/2024,High Fees,26.2,Daily,97,5000,0.25,264891.04,9970594.6
CUST2888,SME,Abuja,Standard,Transfer,3/29/2023,5000,110,18195.96,,4,3.1,2001555.6,0,Not_Churned,,None,30.5,Daily,98,10000,-0.19,65624.77,2461361.49
CUST2889,Retail,Kano,Premium,Wallet,3/1/2022,10000,141,52652.78,551,3,3.8,7424041.98,0,Not_Churned,,None,43.6,Daily,75,0,0.35,170276.19,8733416.61
CUST2890,Corporate,Kano,Basic,Cash,1/27/2023,10000,194,27433.03,474,5,3.1,5322007.82,0,Not_Churned,,None,32.6,Monthly,67,0,0.3,163251.77,7264003.43
CUST2891,Corporate,Kano,Premium,Wallet,12/2/2023,30000,132,28754.53,775,0,2.6,3795597.96,0,Not_Churned,,None,22.3,Weekly,62,0,-0.04,170206.19,5077357.5
CUST2892,Retail,Ibadan,Premium,Wallet,11/26/2023,5000,90,69517.36,614,5,2.3,6256562.4,0,Not_Churned,,None,22.5,Weekly,66,5000,0.13,278069.44,9462618.5
CUST2893,SME,Abuja,Basic,Card,9/26/2021,20000,51,92013.05,767,0,4.6,4692665.55,1,Is_Churned,6/3/2025,Switched to Competitor,48.8,Daily,63,20000,0.17,96161.18,5773236.46
CUST2894,Retail,Kano,Basic,Wallet,3/8/2024,20000,9,46338.09,450,0,3.3,417042.81,0,Not_Churned,,None,19,Weekly,53,,-0.12,21949.62,668845.3
CUST2895,SME,Ibadan,Basic,Card,3/15/2020,30000,5,28697.43,,7,3.9,143487.15,0,Not_Churned,,None,67.5,Monthly,93,,-0.05,2125.74,165406.72
CUST2896,Corporate,Port Harcourt,Standard,Transfer,1/21/2020,20000,48,68387.22,542,1,3.5,3282586.56,0,Not_Churned,,None,69.3,Daily,74,10000,-0.19,47367.77,3551047.22
CUST2897,SME,Lagos,Premium,Transfer,1/31/2023,30000,154,88406.83,818,9,4.6,13614651.82,0,Not_Churned,,None,32.4,Weekly,66,0,0.32,420205.3,16185233.42
CUST2898,Enterprise,Ibadan,Basic,Card,2/2/2021,5000,42,77348.69,435,5,3.6,3248644.98,0,Not_Churned,,None,56.7,Daily,60,50000,-0.19,57295.33,3608738.14
CUST2899,Corporate,Port Harcourt,Premium,Wallet,12/26/2020,20000,23,88188.15,773,5,3.4,2028327.45,0,Not_Churned,,None,58,Daily,88,50000,-0.01,34971.16,2441428.57
CUST2900,Enterprise,Port Harcourt,Standard,Cash,3/30/2021,5000,163,58289.92,,5,4.8,9501256.96,0,Not_Churned,,None,54.8,Monthly,52,20000,-0.15,173380.6,10584330.73
CUST2901,Retail,Lagos,Standard,Cash,3/9/2024,10000,119,77668.86,635,7,4.2,9242594.34,0,Not_Churned,,None,19,Monthly,47,0,0.27,486452.33,11177800.77
CUST2902,Retail,Port Harcourt,Basic,Card,3/7/2022,20000,199,22605.81,659,3,2.3,4498556.19,0,Not_Churned,,None,43.4,Weekly,83,5000,0.35,103653.37,5535604.08
CUST2903,Retail,Abuja,Basic,Transfer,7/15/2023,10000,91,41344.72,591,2,2.5,3762369.52,0,Not_Churned,,None,26.9,Monthly,83,0,0.14,139865.04,4642759.81
CUST2904,SME,Lagos,Premium,Transfer,10/30/2022,20000,174,45059.42,601,5,4.4,7840339.08,1,Is_Churned,8/13/2020,Switched to Competitor,35.5,Daily,83,10000,-0.12,220854.62,9737131.95
CUST2905,Corporate,Port Harcourt,Basic,Cash,12/16/2022,5000,127,56016.62,661,3,4.5,7114110.74,0,Not_Churned,,None,34,Monthly,98,0,0.13,209238.55,9482532.84
CUST2906,Retail,Enugu,Premium,Card,7/31/2024,30000,86,93616.87,584,1,3.6,8051050.82,1,Is_Churned,2/27/2024,None,14.2,Weekly,73,50000,0.26,566975.41,12688654.65
CUST2907,Retail,Ibadan,Basic,Cash,6/5/2020,5000,158,88686.69,557,5,3.7,14012497.02,0,Not_Churned,,None,64.8,Weekly,81,50000,0.23,216242.24,15902303.31
CUST2908,Corporate,Port Harcourt,Premium,Wallet,12/6/2021,5000,145,22107.29,645,9,3.9,3205557.05,0,Not_Churned,,None,46.5,Weekly,62,5000,0.25,68936.71,3811218.62
CUST2909,Retail,Abuja,Premium,Wallet,12/18/2020,5000,62,25551.07,509,4,3.3,1584166.34,0,Not_Churned,,None,58.2,Monthly,48,5000,-0.03,27219.35,1815846.19
CUST2910,Enterprise,Kano,Premium,Card,11/24/2021,20000,150,42187.65,498,8,4,6328147.5,0,Not_Churned,,None,46.9,Monthly,40,5000,-0.16,134928.52,6926950.16
CUST2911,Corporate,Port Harcourt,Premium,Card,2/16/2024,30000,71,36166.95,640,5,,2567853.45,0,Not_Churned,,None,19.7,Monthly,75,10000,-0.11,130347.89,3494332.18
CUST2912,Corporate,Kano,Standard,Wallet,8/2/2022,10000,126,65329.39,601,2,4.9,8231503.14,0,Not_Churned,,None,38.5,Monthly,94,,0.37,213805.28,8887666.59
CUST2913,Corporate,Enugu,Premium,Transfer,5/24/2023,5000,91,91249.84,521,4,4.3,8303735.44,1,Is_Churned,8/29/2024,High Fees,28.7,Monthly,85,20000,0.17,289328.76,10802489.46
CUST2914,Enterprise,Port Harcourt,Basic,Card,12/18/2022,20000,135,96606.24,516,9,,13041842.4,0,Not_Churned,,None,33.9,Weekly,55,0,0.24,384715.12,16188129.25
CUST2915,Corporate,Lagos,Standard,Wallet,9/8/2024,10000,59,68824.27,,7,2.9,4060631.93,1,Is_Churned,12/21/2022,Poor Service,12.9,Weekly,64,5000,0.34,314777.67,5906247.39
CUST2916,Enterprise,Kano,Standard,Wallet,1/5/2024,5000,93,85434.33,633,8,2.5,7945392.69,0,Not_Churned,,None,21.1,Monthly,57,10000,0.31,376558.9,10850567.12
CUST2917,Corporate,Enugu,Premium,Transfer,1/4/2024,10000,62,57268.2,466,7,3.2,3550628.4,0,Not_Churned,,None,21.2,Daily,73,0,-0.07,167482.47,4796282.59
CUST2918,SME,Lagos,Standard,Transfer,10/8/2023,5000,67,28749.43,,2,4,1926211.81,0,Not_Churned,,None,24.1,Weekly,77,50000,-0.17,79925.8,2346480.57
CUST2919,Retail,Lagos,Premium,Transfer,2/8/2022,10000,95,57221.96,617,8,3.9,5436086.2,0,Not_Churned,,None,44.3,Daily,42,0,0.36,122710.75,6128124.29
CUST2920,SME,Lagos,Basic,Transfer,9/15/2024,10000,56,59957.43,414,2,3.1,3357616.08,0,Not_Churned,,None,12.7,Daily,59,50000,0.39,264379.22,5965153.7
CUST2921,Retail,Lagos,Premium,Cash,3/14/2020,30000,130,76821.18,672,7,3.8,9986753.4,1,Is_Churned,5/25/2024,Poor Service,67.5,Weekly,58,0,0.14,147951.9,11436917.24
CUST2922,Enterprise,Port Harcourt,Standard,Transfer,6/18/2023,30000,28,29789.47,618,9,4.4,834105.16,0,Not_Churned,,None,27.8,Daily,52,0,0.33,30003.78,1050973.59
CUST2923,SME,Ibadan,Basic,Cash,4/5/2022,5000,76,43147.93,673,8,2.1,3279242.68,0,Not_Churned,,None,42.5,Daily,56,0,-0.06,77158.65,4008976.77
CUST2924,Corporate,Port Harcourt,Premium,Card,7/1/2020,20000,13,42762.47,770,6,3.4,555912.11,0,Not_Churned,,None,63.9,Weekly,53,5000,-0.13,8699.72,617307.87
CUST2925,Retail,Port Harcourt,Basic,Wallet,4/18/2021,30000,114,96349.56,546,3,,10983849.84,0,Not_Churned,,None,54.2,Weekly,69,50000,0.1,202654.06,13144621.87
CUST2926,Retail,Enugu,Basic,Cash,12/14/2020,10000,169,49955.05,731,9,3.6,8442403.45,0,Not_Churned,,None,58.4,Monthly,61,10000,0.29,144561.7,9309088.28
CUST2927,SME,Enugu,Standard,Card,5/24/2023,30000,98,77958.46,743,8,,7639929.08,0,Not_Churned,,None,28.7,Weekly,82,20000,0.19,266199.62,10660132.15
CUST2928,Enterprise,Ibadan,Basic,Card,10/13/2020,30000,121,77573.02,551,2,3.6,9386335.42,0,Not_Churned,,None,60.4,Daily,87,50000,0.18,155402.9,10610995.93
CUST2929,SME,Enugu,Standard,Cash,10/19/2023,5000,87,33898.98,746,2,5,2949211.26,0,Not_Churned,,None,23.7,Weekly,82,5000,-0.19,124439.29,3922474.6
CUST2930,Enterprise,Abuja,Basic,Card,10/1/2020,30000,185,61468.27,703,1,2.2,11371629.95,0,Not_Churned,,None,60.8,Monthly,68,50000,-0.01,187033.39,13061905.74
CUST2931,Enterprise,Ibadan,Premium,Card,1/28/2024,30000,84,90487.26,813,9,3.5,7600929.84,0,Not_Churned,,None,20.4,Weekly,89,10000,0.36,372594.6,9861723.62
CUST2932,Retail,Enugu,Basic,Cash,6/21/2023,10000,156,52767.79,414,2,2.3,8231775.24,0,Not_Churned,,None,27.7,Daily,41,50000,-0.12,297176,11060583.48
CUST2933,SME,Ibadan,Premium,Card,5/19/2022,30000,153,95060.58,830,0,2.5,14544268.74,0,Not_Churned,,None,41,Weekly,94,5000,0.24,354738.26,16631486.83
CUST2934,SME,Port Harcourt,Premium,Transfer,8/12/2022,10000,104,29301.24,778,3,,3047328.96,0,Not_Churned,,None,38.2,Daily,92,5000,0.26,79773.01,3572063.83
CUST2935,Enterprise,Port Harcourt,Basic,Transfer,3/9/2023,30000,44,16674.32,782,7,2.5,733670.08,1,Is_Churned,5/24/2021,Switched to Competitor,31.2,Weekly,47,20000,0.24,23515.07,947006.68
CUST2936,SME,Ibadan,Premium,Wallet,10/24/2023,30000,107,90230.85,827,4,4.9,9654700.95,1,Is_Churned,1/12/2021,Switched to Competitor,23.6,Monthly,53,10000,0.39,409097.5,12275396.73
CUST2937,Corporate,Abuja,Basic,Card,9/10/2021,20000,66,86291.31,753,1,4.8,5695226.46,0,Not_Churned,,None,49.4,Monthly,73,,0.05,115287.99,6248582.21
CUST2938,Corporate,Abuja,Basic,Wallet,12/15/2023,30000,73,99333.09,,2,3,7251315.57,1,Is_Churned,11/19/2020,None,21.8,Weekly,52,0,0.21,332629.15,10859381.49
CUST2939,SME,Ibadan,Premium,Transfer,10/25/2021,10000,146,71145.41,483,0,3.9,10387229.86,0,Not_Churned,,None,47.9,Daily,49,,-0.08,216852.4,12837531.63
CUST2940,SME,Enugu,Premium,Transfer,10/18/2020,10000,113,94301.91,591,1,3.6,10656115.83,0,Not_Churned,,None,60.3,Monthly,47,20000,0.04,176718.34,12183064.76
CUST2941,Enterprise,Kano,Standard,Transfer,11/1/2020,5000,174,84425.41,440,0,4.4,14690021.34,0,Not_Churned,,None,59.8,Daily,46,5000,0.09,245652.53,17220330.04
CUST2942,Corporate,Abuja,Premium,Card,3/3/2021,5000,182,85998.37,751,1,3.9,15651703.34,1,Is_Churned,4/27/2025,High Fees,55.7,Weekly,52,5000,-0.07,281000.06,18989947.86
CUST2943,Corporate,Lagos,Standard,Card,6/6/2022,20000,193,61222.74,723,2,2,11815988.82,0,Not_Churned,,None,40.4,Monthly,65,0,0.34,292474.97,14311669.74
CUST2944,Retail,Port Harcourt,Premium,Transfer,5/25/2021,10000,8,44412.81,660,0,4.3,355302.48,1,Is_Churned,11/29/2023,Switched to Competitor,53,Monthly,95,5000,0.23,6703.82,430245.36
CUST2945,Enterprise,Ibadan,Basic,Wallet,8/9/2024,10000,76,94110.23,708,8,4.2,7152377.48,1,Is_Churned,4/22/2023,Poor Service,13.9,Daily,98,20000,-0.03,514559.53,10359777.65
CUST2946,Retail,Lagos,Premium,Wallet,1/12/2021,10000,21,48890.55,777,9,3.5,1026701.55,0,Not_Churned,,None,57.4,Monthly,71,10000,-0.12,17886.79,1193124.95
CUST2947,Corporate,Ibadan,Basic,Cash,7/7/2021,20000,118,58493.74,535,4,4.7,6902261.32,0,Not_Churned,,None,51.5,Daily,58,50000,-0.03,134024.49,7371648.4
CUST2948,Enterprise,Port Harcourt,Basic,Transfer,2/21/2022,10000,89,50150.29,677,7,4.7,4463375.81,0,Not_Churned,,None,43.9,Daily,95,,0.17,101671.43,5490332.86
CUST2949,SME,Port Harcourt,Basic,Wallet,4/10/2023,5000,61,60833.65,505,4,3.6,3710852.65,0,Not_Churned,,None,30.1,Weekly,54,0,0.3,123284.14,5001419.14
CUST2950,Enterprise,Abuja,Standard,Transfer,8/20/2022,20000,111,52345.46,406,7,3.8,5810346.06,0,Not_Churned,,None,37.9,Daily,93,50000,0.1,153307.28,6823795.79
CUST2951,SME,Abuja,Premium,Wallet,9/20/2022,5000,52,14317.08,805,6,5,744488.16,0,Not_Churned,,None,36.9,Monthly,41,5000,-0.14,20175.83,921038.65
CUST2952,SME,Lagos,Basic,Cash,6/12/2020,5000,176,89384.34,701,3,2.9,15731643.84,0,Not_Churned,,None,64.5,Daily,93,20000,-0.05,243901.45,18347547.53
CUST2953,Enterprise,Ibadan,Basic,Cash,3/4/2024,20000,177,49995.44,,6,3,8849192.88,0,Not_Churned,,None,19.2,Monthly,76,50000,0.01,460895.46,13897138.13
CUST2954,SME,Port Harcourt,Standard,Transfer,1/2/2024,30000,121,63004.93,525,5,2.5,7623596.53,0,Not_Churned,,None,21.2,Daily,58,20000,0.18,359603.61,9047189.45
CUST2955,Retail,Lagos,Premium,Wallet,2/21/2021,30000,165,22526.9,,2,4.7,3716938.5,0,Not_Churned,,None,56.1,Weekly,72,5000,-0.05,66255.59,4409136.57
CUST2956,Corporate,Kano,Premium,Card,12/18/2021,5000,35,10304.91,799,8,4.2,360671.85,0,Not_Churned,,None,46.1,Weekly,78,20000,-0.06,7823.68,403453.02
CUST2957,SME,Lagos,Standard,Cash,8/25/2020,30000,116,32076.11,478,9,2.3,3720828.76,0,Not_Churned,,None,62.1,Daily,89,0,-0.03,59916.73,4292779.78
CUST2958,Retail,Enugu,Standard,Transfer,1/25/2020,10000,51,73412.74,788,8,4.9,3744049.74,0,Not_Churned,,None,69.2,Daily,72,50000,0.16,54104.77,4064700.78
CUST2959,SME,Lagos,Premium,Transfer,2/27/2021,20000,138,18927.51,466,4,4.2,2611996.38,1,Is_Churned,2/1/2022,High Fees,55.9,Daily,40,50000,0.1,46726.23,2775863.61
CUST2960,Corporate,Enugu,Standard,Wallet,3/28/2023,5000,112,91799.87,422,7,4.6,10281585.44,0,Not_Churned,,None,30.6,Weekly,78,50000,0.3,335999.52,11924231.99
CUST2961,Retail,Enugu,Premium,Transfer,6/6/2020,10000,76,29352.03,588,6,2.1,2230754.28,0,Not_Churned,,None,64.7,Daily,67,20000,0.22,34478.43,2461002.96
CUST2962,Corporate,Enugu,Premium,Cash,1/25/2020,30000,75,28413.43,473,8,3.5,2131007.25,1,Is_Churned,5/13/2021,Switched to Competitor,69.2,Daily,56,5000,0.2,30794.9,2428826.33
CUST2963,Corporate,Kano,Basic,Transfer,3/11/2022,10000,166,26335.72,404,6,4.1,4371729.52,0,Not_Churned,,None,43.3,Monthly,96,20000,-0.11,100963.73,4766127.42
CUST2964,Retail,Lagos,Basic,Transfer,1/28/2021,30000,112,11258.35,806,3,3.6,1260935.2,1,Is_Churned,7/26/2024,High Fees,56.9,Weekly,45,20000,-0.17,22160.55,1489552.55
CUST2965,Retail,Lagos,Premium,Card,2/13/2020,5000,57,79462.49,481,3,4,4529361.93,0,Not_Churned,,None,68.5,Weekly,91,,0.11,66122.07,5321012.23
CUST2966,Retail,Kano,Premium,Card,11/24/2021,10000,146,88753.11,424,7,,12957954.06,1,Is_Churned,8/30/2020,None,46.9,Daily,83,5000,-0.16,276289,15746903.34
CUST2967,Enterprise,Port Harcourt,Premium,Cash,9/18/2022,20000,20,65274.64,663,5,3.1,1305492.8,1,Is_Churned,1/7/2023,Poor Service,36.9,Daily,59,10000,0.02,35379.21,1562474.29
CUST2968,Retail,Abuja,Premium,Wallet,9/14/2022,5000,175,26938,804,8,4.5,4714150,0,Not_Churned,,None,37.1,Monthly,86,5000,-0.18,127066.04,5745093.02
CUST2969,Retail,Lagos,Premium,Card,4/20/2021,10000,120,35675.02,401,9,2.5,4281002.4,0,Not_Churned,,None,54.1,Daily,52,20000,-0.09,79131.28,4522783.49
CUST2970,Retail,Abuja,Premium,Wallet,1/23/2024,10000,77,52833.4,677,6,2.8,4068171.8,1,Is_Churned,10/11/2022,High Fees,20.5,Weekly,51,0,-0.13,198447.4,5037282.54
CUST2971,Retail,Ibadan,Standard,Cash,5/15/2024,30000,78,95891.14,727,6,2.1,7479508.92,1,Is_Churned,11/9/2022,Poor Service,16.8,Monthly,69,,0.28,445208.86,12417272.76
CUST2972,SME,Ibadan,Premium,Card,1/11/2023,5000,85,32261.62,742,3,3.1,2742237.7,1,Is_Churned,12/15/2020,Switched to Competitor,33.1,Weekly,60,50000,0.01,82847.06,3006980.82
CUST2973,Enterprise,Kano,Standard,Wallet,10/5/2021,5000,16,75848.13,623,2,3.1,1213570.08,0,Not_Churned,,None,48.5,Daily,41,0,-0.15,25022.06,1492394.59
CUST2974,Corporate,Ibadan,Standard,Card,1/5/2024,5000,132,49550.34,471,7,4.4,6540644.88,1,Is_Churned,8/31/2023,Inactive,21.1,Monthly,92,10000,-0.04,309983.17,7786552.02
CUST2975,Retail,Ibadan,Premium,Cash,3/24/2023,5000,74,36806.26,467,6,4,2723663.24,0,Not_Churned,,None,30.7,Weekly,57,10000,0.21,88718.67,3096074.62
CUST2976,SME,Port Harcourt,Premium,Cash,2/2/2024,30000,151,51032.43,719,3,3.3,7705896.93,0,Not_Churned,,None,20.2,Weekly,67,,0.25,381480.05,9452369.59
CUST2977,SME,Port Harcourt,Standard,Card,12/30/2021,20000,45,16408.6,493,3,4,738387,0,Not_Churned,,None,45.7,Weekly,43,10000,-0.13,16157.26,903101.45
CUST2978,SME,Port Harcourt,Standard,Wallet,3/2/2023,5000,185,81881.86,418,0,2.2,15148144.1,0,Not_Churned,,None,31.4,Daily,81,0,0.27,482424.97,18671621.27
CUST2979,Corporate,Ibadan,Premium,Transfer,6/4/2021,30000,161,31897.17,527,6,2.5,5135444.37,0,Not_Churned,,None,52.6,Daily,82,20000,0.02,97632.02,5555922.87
CUST2980,Retail,Kano,Premium,Transfer,8/17/2021,20000,63,75287.09,742,0,3.9,4743086.67,0,Not_Churned,,None,50.2,Daily,92,0,0.21,94483.8,5610562.97
CUST2981,Enterprise,Enugu,Standard,Card,7/10/2024,20000,93,16151.35,481,9,3.9,1502075.55,0,Not_Churned,,None,14.9,Daily,45,20000,0.2,100810.44,2657987.75
